ID,Income
TEST_0000,0.0
TEST_0001,0.0
TEST_0002,377.3350990035269
TEST_0003,620.5491526867022
TEST_0004,0.0
TEST_0005,734.7670661514653
TEST_0006,457.46321819434235
TEST_0007,0.0
TEST_0008,0.0
TEST_0009,1099.0927556586967
TEST_0010,656.2419016178903
TEST_0011,870.6697895558931
TEST_0012,471.567494262074
TEST_0013,819.0034059283528
TEST_0014,0.0
TEST_0015,841.483091392422
TEST_0016,794.0563829075274
TEST_0017,509.9689842981171
TEST_0018,605.489612610995
TEST_0019,1089.7738139309822
TEST_0020,591.2040474735368
TEST_0021,1216.8911654857086
TEST_0022,0.0
TEST_0023,581.3389258047899
TEST_0024,0.0
TEST_0025,588.2455551428618
TEST_0026,859.7782951658736
TEST_0027,1116.7118810410866
TEST_0028,0.0
TEST_0029,502.50650481256474
TEST_0030,0.0
TEST_0031,897.3555893839325
TEST_0032,601.6383255424183
TEST_0033,0.0
TEST_0034,948.341473198546
TEST_0035,0.0
TEST_0036,0.0
TEST_0037,651.0632621887266
TEST_0038,612.038283274562
TEST_0039,0.0
TEST_0040,538.7397607916181
TEST_0041,1273.3860698096228
TEST_0042,617.4247658561577
TEST_0043,1150.1662272649342
TEST_0044,766.119629750559
TEST_0045,1141.3175594201152
TEST_0046,1171.6039045176076
TEST_0047,663.3352471562251
TEST_0048,393.6190535063316
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,346.70795667862205
TEST_0052,487.1118313979493
TEST_0053,591.8316471923971
TEST_0054,473.1897788457589
TEST_0055,672.3348717363989
TEST_0056,646.3402704167372
TEST_0057,0.0
TEST_0058,898.885293257625
TEST_0059,902.6070684511117
TEST_0060,496.7109290038387
TEST_0061,931.2112396091954
TEST_0062,564.7046312625959
TEST_0063,0.0
TEST_0064,553.9803933421904
TEST_0065,314.2038082063218
TEST_0066,0.0
TEST_0067,602.3939514731866
TEST_0068,895.594472286037
TEST_0069,949.6062283517647
TEST_0070,0.0
TEST_0071,832.9472297373096
TEST_0072,876.5166947978272
TEST_0073,740.7215412559962
TEST_0074,474.1308905232056
TEST_0075,0.0
TEST_0076,1023.2496375813116
TEST_0077,580.2125276315596
TEST_0078,0.0
TEST_0079,599.9837748901433
TEST_0080,0.0
TEST_0081,582.3173908723244
TEST_0082,0.0
TEST_0083,0.0
TEST_0084,795.7250634806436
TEST_0085,1139.152642142601
TEST_0086,1219.058191743242
TEST_0087,627.578893244436
TEST_0088,789.6290088817708
TEST_0089,0.0
TEST_0090,1281.0574034507385
TEST_0091,0.0
TEST_0092,601.3004029201508
TEST_0093,426.9145897886837
TEST_0094,1103.207508503317
TEST_0095,601.4906592106845
TEST_0096,542.144622082916
TEST_0097,454.32740216548825
TEST_0098,902.6016056855098
TEST_0099,473.82372324981753
TEST_0100,0.0
TEST_0101,452.60685565624544
TEST_0102,496.14894230961346
TEST_0103,0.0
TEST_0104,751.6882863535193
TEST_0105,0.0
TEST_0106,607.236618566434
TEST_0107,441.8701384685819
TEST_0108,940.6577368645495
TEST_0109,525.8588548012095
TEST_0110,0.0
TEST_0111,622.7047050175127
TEST_0112,0.0
TEST_0113,1096.8426678252579
TEST_0114,341.06940964001996
TEST_0115,0.0
TEST_0116,754.8859579951263
TEST_0117,449.90540535756253
TEST_0118,748.2228902326221
TEST_0119,526.0141098733121
TEST_0120,899.0922881714738
TEST_0121,874.681493802083
TEST_0122,944.5451782033583
TEST_0123,577.2819123689235
TEST_0124,0.0
TEST_0125,839.4457349774638
TEST_0126,0.0
TEST_0127,989.513198644611
TEST_0128,424.00951853025043
TEST_0129,1305.6601252456435
TEST_0130,678.3643862108304
TEST_0131,476.7701846547418
TEST_0132,391.0589411205433
TEST_0133,653.6211559705051
TEST_0134,981.6978579139225
TEST_0135,613.9524687614129
TEST_0136,868.6190246117827
TEST_0137,860.1730843035416
TEST_0138,0.0
TEST_0139,437.02175353239755
TEST_0140,608.3158299326647
TEST_0141,533.6899564236521
TEST_0142,522.2217766885956
TEST_0143,0.0
TEST_0144,1316.0228333237433
TEST_0145,764.2914354168727
TEST_0146,0.0
TEST_0147,912.9009371448036
TEST_0148,1048.4749802215047
TEST_0149,0.0
TEST_0150,1202.278275912315
TEST_0151,616.8046939151735
TEST_0152,695.5943329395262
TEST_0153,521.4227339240833
TEST_0154,540.7323419603641
TEST_0155,775.3840727876761
TEST_0156,339.806391694573
TEST_0157,0.0
TEST_0158,469.5339514276979
TEST_0159,0.0
TEST_0160,446.22633255150777
TEST_0161,625.0154762056917
TEST_0162,357.26690827095035
TEST_0163,377.89348584618875
TEST_0164,0.0
TEST_0165,604.365635837
TEST_0166,622.8688849702797
TEST_0167,583.955789462517
TEST_0168,0.0
TEST_0169,1234.8658618905515
TEST_0170,490.81319546520126
TEST_0171,941.2908081260673
TEST_0172,731.7169833700182
TEST_0173,478.638146078009
TEST_0174,0.0
TEST_0175,864.8451689392662
TEST_0176,553.779665428043
TEST_0177,0.0
TEST_0178,0.0
TEST_0179,981.2567655667204
TEST_0180,942.0447750382546
TEST_0181,865.7020844689159
TEST_0182,633.9051214680468
TEST_0183,819.931486130786
TEST_0184,568.2149696243994
TEST_0185,547.9923228827271
TEST_0186,1047.3925365822315
TEST_0187,0.0
TEST_0188,499.6660313441663
TEST_0189,521.3345912365983
TEST_0190,1337.733141411039
TEST_0191,426.4232035886651
TEST_0192,1332.1242974592005
TEST_0193,689.8635689744622
TEST_0194,395.95702982737305
TEST_0195,429.00986454535183
TEST_0196,0.0
TEST_0197,518.6886505078023
TEST_0198,687.0549798443758
TEST_0199,545.4684713799027
TEST_0200,0.0
TEST_0201,649.710677505391
TEST_0202,0.0
TEST_0203,927.829011516148
TEST_0204,0.0
TEST_0205,0.0
TEST_0206,712.693771169548
TEST_0207,0.0
TEST_0208,97.25929682785977
TEST_0209,0.0
TEST_0210,673.5244827135377
TEST_0211,463.7105085019483
TEST_0212,0.0
TEST_0213,836.7780225023729
TEST_0214,587.899413388231
TEST_0215,465.329588018692
TEST_0216,758.4107998339683
TEST_0217,764.1798913561603
TEST_0218,632.9914007541701
TEST_0219,659.9905073943203
TEST_0220,865.0961598314725
TEST_0221,679.6332289112835
TEST_0222,779.9796541751737
TEST_0223,792.6013477930503
TEST_0224,792.8790179758664
TEST_0225,411.61053075350037
TEST_0226,561.8621186270154
TEST_0227,984.8762008786287
TEST_0228,355.1125551602652
TEST_0229,1016.3949852513783
TEST_0230,591.6379728254514
TEST_0231,0.0
TEST_0232,695.4133925509688
TEST_0233,400.83995134637786
TEST_0234,0.0
TEST_0235,778.459455976003
TEST_0236,540.9615829628063
TEST_0237,692.0531355139176
TEST_0238,0.0
TEST_0239,0.0
TEST_0240,787.2206383111536
TEST_0241,652.1959432407408
TEST_0242,705.0408155950666
TEST_0243,547.3786174138385
TEST_0244,0.0
TEST_0245,877.0140263105033
TEST_0246,624.9878810939312
TEST_0247,0.0
TEST_0248,0.0
TEST_0249,701.2747993127778
TEST_0250,152.6545339570755
TEST_0251,1086.9081125051878
TEST_0252,0.0
TEST_0253,0.0
TEST_0254,967.4490166258819
TEST_0255,650.6185862544837
TEST_0256,1367.01987818858
TEST_0257,577.2181924086717
TEST_0258,820.2406378952121
TEST_0259,456.1573192018413
TEST_0260,777.690243114873
TEST_0261,821.4848077735389
TEST_0262,483.0403557960278
TEST_0263,911.7009138938481
TEST_0264,1086.714007917548
TEST_0265,832.5686998575507
TEST_0266,816.2509993914796
TEST_0267,818.5140392373355
TEST_0268,566.7178154563516
TEST_0269,791.0490473665509
TEST_0270,984.8755583014092
TEST_0271,599.1394637099836
TEST_0272,988.2941812792446
TEST_0273,641.2272772366351
TEST_0274,966.8780344420345
TEST_0275,614.3705130062173
TEST_0276,0.0
TEST_0277,570.4645167907781
TEST_0278,694.1314933346645
TEST_0279,432.3550759527774
TEST_0280,369.7763714265355
TEST_0281,0.0
TEST_0282,385.16374907878804
TEST_0283,797.9048692323746
TEST_0284,935.7718082345428
TEST_0285,613.152537050121
TEST_0286,0.0
TEST_0287,0.0
TEST_0288,677.0603378331332
TEST_0289,514.4437741103052
TEST_0290,1110.7577048401658
TEST_0291,1013.709671393452
TEST_0292,848.6692905964405
TEST_0293,617.7019820690853
TEST_0294,621.344535551027
TEST_0295,1059.260796545143
TEST_0296,644.2070078073
TEST_0297,1146.156977778448
TEST_0298,0.0
TEST_0299,479.28544652018365
TEST_0300,0.0
TEST_0301,0.0
TEST_0302,0.0
TEST_0303,635.1452950507507
TEST_0304,0.0
TEST_0305,0.0
TEST_0306,1097.7946458535407
TEST_0307,860.935233144934
TEST_0308,1109.0009511916946
TEST_0309,594.9862861177578
TEST_0310,609.8577553703735
TEST_0311,471.6846877684893
TEST_0312,439.63958669895004
TEST_0313,555.460509098987
TEST_0314,0.0
TEST_0315,416.80060661023094
TEST_0316,670.6034726596066
TEST_0317,767.1996993193252
TEST_0318,0.0
TEST_0319,478.37027747063877
TEST_0320,363.02747827578276
TEST_0321,0.0
TEST_0322,0.0
TEST_0323,0.0
TEST_0324,782.4083248703721
TEST_0325,722.7889094799755
TEST_0326,0.0
TEST_0327,0.0
TEST_0328,810.1306236221737
TEST_0329,1052.5881562375728
TEST_0330,613.9945448110938
TEST_0331,947.0377910566251
TEST_0332,424.85492354375265
TEST_0333,1131.8241336357823
TEST_0334,860.8952364383535
TEST_0335,580.3663866086724
TEST_0336,458.6337208076736
TEST_0337,997.3374241760234
TEST_0338,429.98424834282184
TEST_0339,726.7721723713929
TEST_0340,0.0
TEST_0341,1108.5822444033456
TEST_0342,475.7103375722169
TEST_0343,0.0
TEST_0344,256.9481385158374
TEST_0345,0.0
TEST_0346,885.7707274761599
TEST_0347,612.9394668500554
TEST_0348,0.0
TEST_0349,547.9745946261651
TEST_0350,887.4997722737031
TEST_0351,0.0
TEST_0352,0.0
TEST_0353,508.1051439009359
TEST_0354,0.0
TEST_0355,0.0
TEST_0356,0.0
TEST_0357,0.0
TEST_0358,0.0
TEST_0359,0.0
TEST_0360,499.191182257007
TEST_0361,685.3204675178563
TEST_0362,888.2924569075085
TEST_0363,0.0
TEST_0364,0.0
TEST_0365,712.840476183324
TEST_0366,0.0
TEST_0367,336.42500516345945
TEST_0368,347.08556497818853
TEST_0369,711.2252028135872
TEST_0370,0.0
TEST_0371,724.9504120312022
TEST_0372,705.1070879764853
TEST_0373,0.0
TEST_0374,0.0
TEST_0375,1185.6637444611376
TEST_0376,757.3213654894885
TEST_0377,1034.6713402236994
TEST_0378,0.0
TEST_0379,461.0572449970894
TEST_0380,1010.2187904369246
TEST_0381,852.5671431000843
TEST_0382,1090.8655552324408
TEST_0383,528.9209982256734
TEST_0384,558.4049460271789
TEST_0385,0.0
TEST_0386,0.0
TEST_0387,896.2987934603651
TEST_0388,0.0
TEST_0389,347.73928599913273
TEST_0390,690.985457199813
TEST_0391,683.5522431734896
TEST_0392,228.465917771842
TEST_0393,660.438819119847
TEST_0394,917.5772920831881
TEST_0395,658.5010976800352
TEST_0396,765.5634690454333
TEST_0397,622.9025658722358
TEST_0398,0.0
TEST_0399,585.0674008062899
TEST_0400,638.1842315878421
TEST_0401,0.0
TEST_0402,586.2657050058391
TEST_0403,0.0
TEST_0404,712.1576892531366
TEST_0405,420.86755664790263
TEST_0406,0.0
